Sentiment Scores,Classification,Tweet Text
0.09191176470588236,Unsure,sendeanheller thelugarcenter well as a former republican because of you and the rest of your senate republican you can kiss your jobs goodbye  stop supporting the lying and foul trump
0.10782085561497326,Unsure,this actually happened and there is much proof if you look around  im positive ford would never lie about anything like this as its just like trump lying the fbi wond do anything and they absolutely will  its the fbis job and trump lied about this
0.22058823529411764,Positive,the apprentice book excerpt at cias russia house growing alarm about 2016 election interference  the washington post  fascinating early trump just as repulsive as he is now a good read
0.12316176470588236,Unsure,the original the trump putin axis weaken faith in the american system of government one tweet at a time
-0.02941176470588236,Neutral,hey kids how about a wednesday night massacre rosenstein amp wray the left can huff and puff but what of it
0.17990196078431375,Positive,that explains why im now getting physical therapy for my hip and back why va sent me a heating pad and tens unit for my hip and back va had grab bars put in my bathroom and soon a a shower stool this old vietnam vet expresses his thanks to a great president trump
0.02941176470588236,Neutral,trump hugs boy while giving out meals in north carolina after florence
0.013327205882352922,Neutral,and finally we dont know who the additional 12 stars are for on the cia memorial wall since trumps visit on january 21 2017 not their names how they died or even where they died 12 more stars in little more than 16 months
-0.22205882352941173,Negative,michellemalkin the whole republic knows these women are diehard trumphaters  now they see how ridiculously stupid they can be   obvious lies do not sway the public
0.02941176470588236,Neutral,ponymom48 snakeoilprez also we have zero cases of kids being kept for 18 years by trump since you knowhes not been president for 18 years
0.32941176470588235,Positive,globeandmail globebusiness trump creating thousands of coal jobs lmao
0.1970588235294118,Positive,trump ordered the release of sensitive intelligence at sean hannitys request
0.02941176470588236,Neutral,torontostar trump and ford are both getting  russian money  canada investigate mueller is cleaning up the white house and senate do your thing
-0.020588235294117643,Neutral,realdonaldtrump trump does not really give a darn about those states or the people
-0.02941176470588236,Neutral,i dont know about the judicial balance thing if he withdraws doesnt trump just get another conservative jurist approved
0.06512605042016807,Unsure,edkrassen kavanaugh was chosen purely for his stance on a sitting president not being required to be treated equally to the letter of the law because he thinks a president cant be indicted subpoenaed etcetera hes trumps choice thats the only reason
-0.07058823529411765,Unsure,nice try everything doesnt revolve around trump this is about a horrible place of work amp the culture the owner allowed systemic suppression for women
0.02941176470588236,Neutral,waltshaub glennkesslerwp and trump is tiny
0.22058823529411764,Positive,trumps junk is it ok to dickshame the president
0.02941176470588236,Neutral,gavinesler trump will be wearing stripes in two years
0.2695187165775401,Positive,theview whoopigoldberg leave it to the view and joyless and whoopass to pitch and support a book by a gal that lays on her back and has sex for money yeah keep it classy girls reached a new low all motivated by their hatred of trump and their ignorance of whats important for our country like jobs
0.5142156862745099,Positive,lilcox2627 lol  they had no integrity morality or ethics  to begin with they just did a good job of hiding it   trump just helped them show their true colors while also showing his
0.02941176470588236,Neutral,meet the trump administrations newest hire a lobbyist for prorussian separatists  via thinkprogress
-0.2669934640522876,Negative,google you poor babies freaked out about president trump being elected but you have no problem helping the despotic murderous chinese leaders continue to keep their people under their thumb with your help social justice warriors what a joke you are
-0.02941176470588236,Neutral,president trump explosive press conference from white house with president duda of poland
0.21880570409982172,Positive,bob woodwards book about the trump white house fear has debuted at no 1 on the coveted new york times best sellers list
0.38823529411764707,Positive,dailycaller prayingmedic realdonaldtrump fort trump has a nice ring to it doesnt it
0.004411764705882365,Neutral,this the dept of justice needs to look into the deal that justice kennedy made with trump amp whether kennedys son who led for deutsche banks real estate div which handled dirty russian money amp made loans to trump had influence over the deal the whole situation reeks
0.02941176470588236,Neutral,no throwing paper towels hmmm  president trump visits the carolinas following hurricane florence
-0.3637254901960784,Negative,chuckgrassley you are a horrible misogynistic partisan schmuck you break and ignore protocol and set process just to ramrod the least documented candidate in history who was essentially chosen to vote amp let trump pardon himself and you
0.02941176470588236,Neutral,realdonaldtrump whats the overunder for number of people who believe trump actually read this book
-0.14705882352941174,Unsure,repswalwell trump only releasing stuff that helps him lol of course whats wrong with that  lying lefty democrat scum
-0.1715686274509804,Negative,all republican senators from orrinhatch to chuckgrassley are doing the same cover up attempt for kavanaugh that the corrupt house republicans are doing for trump russian collusion both kavanaugh and trump are both connected to russia
-0.3272058823529412,Negative,jumpintraxjack seanhannity i cant see why sessions would suffer this abuse from realdonaldtrump unless hes determined to see him donaldjtrumpjr amp other members of his gang brought to justice for conspiracy to obstruct justicegtlies about going for dirt on hillary from putin
0.08823529411764708,Unsure,judicialwatch encouraging violence against others that is a trump thing
